579,156,0.000365131,7.00877,12
437,187,0.000252102,6.86951,15
430,189,0.000245785,6.61075,13
466,207,0.000264139,6.94545,17
16,16,8.667e-06,5.5,10
407,152,0.000255932,6.59085,12
422,168,0.000239878,6.6126,14
96,27,4.9831e-05,8.05422,11
576,87,0.000333424,6.73002,7
634,119,0.000373507,7.05254,13
90,57,5.0425e-05,6.80982,15
560,141,0.000311155,6.93239,11
83,47,4.6131e-05,5.89116,13
502,146,0.00027373,6.7343,14
66,39,3.5245e-05,6.13445,13
501,146,0.000309045,6.69877,10
81,44,5.5855e-05,6.51064,10
46,37,2.3586e-05,7.86905,19
386,160,0.000327099,6.8064,18
429,190,0.000277389,6.8082,16
540,132,0.000332703,6.77443,14
453,166,0.000281635,6.64375,10
464,181,0.000262536,6.87607,15
651,198,0.000395224,7.22193,14
406,189,0.000226561,6.62845,13
423,187,0.000238302,6.83737,15
453,203,0.000258107,6.81716,15
17,15,9.832e-06,5.38235,7
405,165,0.000250757,6.69777,13
542,140,0.000310403,6.95327,16
135,38,7.5058e-05,8.6913,14
67,34,3.4886e-05,7.91453,12
452,194,0.000298715,6.75905,16
432,195,0.000264562,6.80921,13
521,162,0.000294501,6.9145,14
111,79,5.6758e-05,7.82741,17
590,98,0.000340917,6.83349,14
549,148,0.000333029,6.89877,14
447,184,0.000248174,6.72819,12
460,211,0.000259299,6.95679,13
394,140,0.000231052,6.4721,8
65,45,4.1105e-05,7.79832,19
510,155,0.000294196,6.72898,11
525,222,0.00029789,6.77065,16
533,130,0.00030093,6.88877,14
416,184,0.000258573,6.96346,20
19,18,1.0302e-05,7.47222,14
428,181,0.000285749,6.7876,15
552,149,0.000317585,6.85234,11
461,198,0.000275448,7.30037,16
496,174,0.000275038,7.07913,12
88,49,6.7079e-05,7.53896,15
601,101,0.000349823,6.78992,11
452,206,0.000272385,7.27904,16
560,132,0.000316573,6.86391,12
43,36,2.4867e-05,7.33333,16
480,180,0.00026185,6.94675,8
459,216,0.000253886,7.02829,12
80,55,6.0846e-05,7.75887,17
68,46,3.5762e-05,6.6281,16
525,219,0.000286337,6.79652,19
401,153,0.000227178,6.59748,13
632,195,0.0003813,7.22292,15
416,188,0.000236023,6.95522,18
496,210,0.000274816,7.47886,14
20,20,1.1594e-05,7.91667,16
659,129,0.000369304,7.1188,17
474,197,0.000282631,6.95585,15
62,41,3.6548e-05,7.63393,19
423,170,0.00023113,6.56225,10
514,158,0.000284788,6.83297,16
394,166,0.000236892,6.625,16
420,181,0.000234408,6.91263,15
410,178,0.000227124,6.70621,18
386,175,0.000216132,6.51458,11
448,176,0.000250832,6.87753,20
389,164,0.000217025,6.53546,14
466,194,0.000347879,6.90413,16
453,194,0.000283705,6.61615,10
442,193,0.000268537,6.83655,17
590,129,0.000331617,6.82882,11
454,197,0.000253012,7.0087,21
57,39,3.3082e-05,5.57547,11
18,17,9.729e-06,7.25714,13
387,149,0.000234301,6.43586,7
572,175,0.000329186,7.08036,17
417,179,0.000234406,6.6449,11
596,175,0.000334618,7.10293,17
382,168,0.00021867,6.38881,8
522,150,0.00029135,6.74273,12
580,151,0.000329738,7.11359,21
458,208,0.000335813,6.90999,18
485,176,0.000264479,6.98945,12
580,152,0.000411045,6.98928,14
409,152,0.000263419,6.71724,12
403,161,0.000253876,6.64895,17
636,186,0.000486169,7.13375,8
48,29,6.7266e-05,5.71591,9
613,104,0.000581977,6.96051,14
450,203,0.000471396,6.84375,13
