14028344,57,16.9413,27.1869,41
4415279,55,6.50652,23.3948,43
-,-,-,-,-
5253685,56,9.14997,26.6208,42
2021382,56,1.8869,28.1532,42
969356,52,0.89438,27.4165,36
7170013,52,7.83195,23.3837,30
2618503,50,2.57418,24.4245,32
313211,46,0.243087,21.5037,32
17805045,59,18.9304,27.735,43
3525006,57,3.57345,28.7505,43
32334,45,0.0202354,26.2362,35
831333,46,0.795513,19.5075,36
-,-,-,-,-
-,-,-,-,-
909219,42,4.66822,18.6516,24
-,-,-,-,-
1267588,55,5.12733,27.2594,43
154092,46,0.103649,22.9871,36
1995813,52,1.96397,24.573,36
5668025,54,5.79627,26.4034,34
13338796,59,14.8251,28.2474,41
1398857,49,1.2916,24.2771,33
4691710,54,4.79294,26.3122,34
6227205,52,6.89065,24.7003,32
20161235,58,21.4994,27.5853,40
11278428,53,12.0277,25.4592,33
909442,52,0.80808,27.8727,36
3917549,54,4.00094,26.1191,38
215990,47,0.160727,24.8402,35
192534,50,0.14213,28.1648,38
17025056,59,18.1513,29.2737,43
18535767,60,19.6175,30.1101,42
2063117,52,1.9905,25.9825,36
4626661,55,4.57027,26.9748,39
2309697,52,2.24196,25.7915,36
20889986,58,22.4861,27.636,40
827864,53,0.730909,28.7101,41
1118025,49,1.04137,24.2808,35
6540243,54,7.50258,26.3806,36
5727374,54,5.70647,26.1219,36
48447,42,0.0303616,23.3,30
7332466,64,7.20412,33.0528,48
2731989,50,2.63643,24.6075,32
539196,51,0.435031,27.3161,39
1430455,49,1.30854,22.9179,35
179689,47,0.128242,25.4753,35
119535,49,0.0843025,25.1685,39
-,-,-,-,-
4399444,53,8.28389,25.0994,39
3031922,56,3.04776,28.0748,44
11641228,56,12.0846,26.8034,38
-,-,-,-,-
7221615,56,11.5949,27.8207,40
152123,41,0.104979,20.6961,29
-,-,-,-,-
484048,50,4.12803,26.1174,36
506538,51,0.419287,25.5453,37
-,-,-,-,-
-,-,-,-,-
508957,45,4.25421,21.7271,31
1828847,57,1.74526,29.0846,43
21862510,56,24.1745,25.5476,40
5622335,51,5.84758,23.6183,31
920623,47,0.841168,22.6228,31
-,-,-,-,-
8430894,50,12.9962,23.9214,28
5471060,51,5.56007,25.118,31
4579005,53,4.62156,25.3428,37
8179227,52,8.70719,24.6644,30
557862,44,0.470825,20.6301,30
-,-,-,-,-
188717,49,3.89417,23.8731,37
1373939,56,1.24,28.7716,46
3440513,48,3.63736,22.0602,30
7622602,57,8.12694,27.7297,41
2184110,54,2.07061,27.598,34
619299,53,0.506869,27.3807,41
68633,42,0.0470244,21.7811,28
3951356,57,3.96256,26.9136,43
744209,53,0.665063,28.0517,39
-,-,-,-,-
1900358,49,5.75604,24.1278,31
10972804,55,11.2712,26.659,37
158355,44,0.109312,20.8886,32
195222,45,0.15039,22.2905,35
4681483,52,4.75253,25.962,34
-,-,-,-,-
3559259,54,7.54367,26.4619,38
820923,50,0.740841,26.0792,36
18150875,57,19.1902,26.8734,41
-,-,-,-,-
438960,46,4.15231,20.9652,34
276325,53,0.200006,27.7666,45
751475,50,0.699912,25.0634,34
1263033,49,1.16167,22.9222,35
191601,44,0.138346,21.2678,32
9499694,54,10.2717,25.1273,34
5342754,57,5.21261,28.7625,39
4484857,54,4.63896,25.1702,38
