1712,403,0.00123282,8.86156,41
2450,573,0.00160333,10.2148,43
968,319,0.000621819,12.009,41
2632,516,0.00169918,9.00783,42
741,262,0.000608578,10.4366,42
236,162,0.000175719,16.0313,36
407,236,0.000275169,10.774,30
1927,484,0.001308,9.00123,32
2465,656,0.00175174,8.54791,32
2408,567,0.00170396,8.44778,43
2705,651,0.00198296,8.7933,43
854,233,0.000829273,9.86102,35
1800,424,0.0018691,9.11586,36
1190,371,0.000970903,11.8321,41
2408,538,0.00241209,11.626,44
1297,322,0.00177518,8.87158,24
491,220,0.000536018,15.8089,46
1544,411,0.00144185,9.11779,43
688,266,0.000634123,13.2959,36
2537,582,0.00206228,7.93027,36
558,254,0.000483288,12.3272,34
1096,341,0.000801217,14.324,41
2535,457,0.00202634,9.15518,33
3453,790,0.00290359,9.0441,34
1752,420,0.00149505,8.55491,32
955,276,0.00066868,11.1302,40
1082,271,0.00106365,8.26633,33
1639,444,0.00117733,9.76243,36
1687,432,0.00206819,10.847,38
1956,389,0.00223973,8.82526,35
1510,378,0.00158864,9.27669,38
3007,535,0.00295279,8.95994,43
3237,744,0.0021978,10.29,42
667,266,0.000509922,10.876,36
2307,503,0.00152826,8.82669,39
3354,752,0.00254958,11.2332,36
2541,600,0.00233383,10.9845,40
1889,523,0.0016856,9.92097,41
905,239,0.000805447,10.1862,35
1476,452,0.00140154,9.51876,36
3934,1026,0.00304902,9.90119,36
1918,496,0.0013646,9.00248,30
1832,464,0.00125379,9.33679,48
3128,742,0.00212388,9.09627,32
1635,371,0.000965722,10.4821,39
2473,651,0.00164904,9.14681,35
4755,1103,0.00309802,9.57329,35
274,149,0.000170702,12.1617,39
2851,859,0.0021161,9.84957,33
4362,1101,0.00414467,9.21754,39
3629,790,0.0030081,8.46358,44
1749,332,0.00112494,13.3363,38
5150,1186,0.00343823,10.2525,50
2188,580,0.00145671,9.71596,40
1081,285,0.000763385,8.44218,29
875,283,0.000611801,10.3428,29
1356,296,0.000959088,9.24111,36
2453,519,0.00175014,9.48783,37
224,133,0.000141456,17.5031,35
2057,538,0.00178105,9.88501,48
1701,429,0.00184934,10.5465,31
2411,741,0.00233505,10.1291,43
1761,496,0.00183246,9.05277,40
2197,665,0.00154182,11.6304,31
572,229,0.000414021,10.9824,31
2661,505,0.00194847,9.52655,41
984,290,0.000717025,9.7113,28
1017,399,0.000632219,10.0347,31
1246,327,0.000793719,8.51078,37
2159,418,0.00133721,8.8578,30
2599,680,0.00167498,10.9223,30
1964,542,0.00117704,10.5403,38
365,189,0.000255088,16.7893,37
1037,368,0.000612906,13.1824,46
958,290,0.000598727,13.1942,30
1098,291,0.000674464,11.4549,41
822,222,0.000519344,10.511,34
2108,467,0.00128483,8.79543,41
3080,696,0.00197875,8.03646,28
1746,435,0.00106191,9.14374,43
2204,523,0.00142184,10.0312,39
1256,330,0.000801353,10.8938,40
2155,527,0.00131991,11.4432,31
2094,497,0.00135578,9.59413,37
293,144,0.000226077,11.6337,32
546,261,0.000335441,12.4773,35
2208,464,0.00136076,8.49218,34
741,207,0.000511145,13.8986,43
2681,640,0.00187031,8.30657,38
1400,394,0.000882545,10.0013,36
2701,533,0.00175621,9.65693,41
674,255,0.000414605,11.7828,37
1588,404,0.000988221,9.54904,34
1517,431,0.000953594,11.1377,45
284,168,0.00020311,11.876,34
890,271,0.000541971,10.1951,35
1124,274,0.000723556,8.75961,32
1332,364,0.000844771,8.67993,34
1165,355,0.000738034,10.7038,39
4008,954,0.00248303,9.66734,38
