835,22,0.000893902,9.08244,12
1024,23,0.000924583,10.0667,15
72,17,6.409e-05,9.15079,13
953,25,0.000813262,11.6783,17
91,16,7.745e-05,6.72561,10
652,22,0.000596481,9.37182,12
350,22,0.00030224,10.4395,14
612,21,0.000541982,9.81136,11
232,17,0.000208731,7.8625,7
177,21,0.00014739,10.8271,13
511,23,0.000439751,9.97655,15
1037,23,0.000981043,10.3864,11
197,19,0.000142581,8.38938,13
697,22,0.000402261,9.28096,14
239,19,0.000144911,7.90571,13
1622,22,0.00105056,9.72591,10
315,20,0.0002062,8.87339,10
30,21,1.6921e-05,10.3269,19
373,22,0.00021469,10.5618,18
550,22,0.000321951,10.553,16
34,16,1.915e-05,8.22951,14
118,16,6.408e-05,8.47549,10
1449,25,0.000857263,10.8645,15
873,22,0.000530451,10.0839,14
808,23,0.000488941,9.78436,13
1167,25,0.000709492,10.5056,15
308,21,0.00019589,9.42476,15
41,13,2.313e-05,6.08,7
533,23,0.00031389,11.0371,13
346,24,0.00020545,11.5,16
929,24,0.000541992,10.2885,14
117,16,7.69e-05,8.69951,12
26,18,1.45e-05,9.02083,16
666,23,0.000397601,10.136,13
1734,26,0.00101897,10.7851,14
1824,27,0.00109966,12.1416,17
231,22,0.000159531,11.4182,14
1807,26,0.00106773,10.7077,14
655,22,0.000412071,9.45545,12
2298,25,0.00136146,10.2244,13
76,14,4.242e-05,7.45185,8
786,25,0.000481222,11.2696,19
609,21,0.000366411,9.22804,11
2231,26,0.00145386,10.6504,16
1757,24,0.00108389,9.85137,14
299,24,0.00017663,11.503,20
41,18,2.277e-05,9.95946,14
543,23,0.000315391,10.6895,15
438,21,0.000257511,10.0621,11
2864,28,0.00169037,12.2559,16
221,20,0.00016889,9.78497,12
2849,27,0.0016798,11.0714,15
179,19,0.00010548,8.82792,11
1075,26,0.000631192,11.5799,16
177,18,0.000114241,8.58117,12
752,24,0.000455151,10.0917,16
182,18,0.00011283,8.1865,8
1355,24,0.000792362,10.0853,12
205,23,0.00013334,11.0603,17
712,24,0.000416481,10.5858,16
1421,27,0.000834013,12.0228,19
2186,25,0.00129184,9.91612,13
168,21,0.0001264,10.6818,15
39,22,2.113e-05,12.0147,18
4038,28,0.00238225,11.1541,14
90,20,4.934e-05,9.61688,16
2905,27,0.00179503,10.8626,17
2301,27,0.00132815,11.8772,15
698,25,0.000438032,10.8711,19
2190,24,0.00130205,9.48527,10
936,24,0.000572282,11.8384,16
238,22,0.00014995,9.92629,16
3038,27,0.00176836,10.957,15
1632,26,0.000994702,10.8184,18
4306,25,0.0025682,10.3003,11
739,26,0.000490232,11.9036,20
382,20,0.000229031,9.36435,14
2084,26,0.00121866,10.7022,16
99,16,5.527e-05,7.52841,10
2764,27,0.00164781,11.4317,17
428,19,0.000291211,8.66071,11
715,25,0.000409521,13.0852,21
68,15,3.807e-05,7.35246,11
34,17,1.886e-05,9.27419,13
121,15,6.572e-05,7.37799,7
993,25,0.000589862,10.7449,17
163,17,0.00010518,8.92553,11
2389,27,0.00139595,11.712,17
369,20,0.000246991,8.33812,8
356,20,0.000208721,8.59302,12
1461,27,0.000844802,11.1426,21
854,26,0.000512392,11.4814,18
730,22,0.000436221,9.60016,12
257,22,0.00015978,11.3218,14
414,22,0.00024234,9.85248,12
181,19,0.000106091,9.89644,17
336,20,0.00019642,9.109,8
707,21,0.000418891,8.57759,9
1467,24,0.000863572,11.0388,14
1319,25,0.000792552,10.7828,13
Total time taken for all instances: 0.0613297 seconds.
