70436,22,0.0184882,0,0
98412,23,0.022944,0,0
11718,17,0.00250108,0,0
134664,25,0.0266118,0,0
5209,16,0.00114107,0,0
59830,22,0.0122216,0,0
71614,22,0.0162926,0,0
42704,21,0.00858058,0,0
10486,17,0.00206913,0,0
55230,21,0.0115293,0,0
86288,23,0.0179656,0,0
87902,23,0.0182227,0,0
24271,19,0.0048949,0,0
67445,22,0.0147433,0,0
21294,19,0.00423575,0,0
67976,22,0.0146631,0,0
30932,20,0.00680211,0,0
51926,21,0.0107838,0,0
74010,22,0.0162454,0,0
57200,22,0.0120851,0,0
6175,16,0.00128476,0,0
4890,16,0.00118512,0,0
128087,25,0.0349635,0,0
59140,22,0.0120913,0,0
86044,23,0.0185329,0,0
124428,25,0.0252876,0,0
55828,21,0.0117858,0,0
1904,13,0.000380371,0,0
89286,23,0.0185258,0,0
96167,24,0.0192065,0,0
108997,24,0.0223604,0,0
6800,16,0.00148496,0,0
12237,18,0.00237372,0,0
91221,23,0.0188023,0,0
146642,26,0.0288283,0,0
166169,27,0.0356188,0,0
61999,22,0.0161216,0,0
149038,26,0.0299673,0,0
66394,22,0.0148082,0,0
134964,25,0.0267294,0,0
3528,14,0.000740582,0,0
141058,25,0.0273399,0,0
51334,21,0.0104313,0,0
147235,26,0.0279568,0,0
96629,24,0.0191894,0,0
117820,24,0.0230895,0,0
12721,18,0.00248321,0,0
82402,23,0.0168296,0,0
55950,21,0.0115124,0,0
170358,28,0.0380005,0,0
41346,20,0.00857327,0,0
163708,27,0.0325266,0,0
25948,19,0.00531649,0,0
146431,26,0.0277156,0,0
16644,18,0.00343665,0,0
113398,24,0.0225612,0,0
12763,18,0.00255317,0,0
102477,24,0.0204498,0,0
91593,23,0.0186144,0,0
116022,24,0.023142,0,0
170975,27,0.0340591,0,0
132375,25,0.0254855,0,0
43631,21,0.00880162,0,0
61343,22,0.0124434,0,0
173107,28,0.0342516,0,0
37323,20,0.00806126,0,0
166627,27,0.0331302,0,0
165544,27,0.0328134,0,0
136365,25,0.026955,0,0
101428,24,0.0203046,0,0
99337,24,0.0197495,0,0
69657,22,0.0148989,0,0
169153,27,0.0335634,0,0
146614,26,0.0277676,0,0
136769,25,0.0262264,0,0
144168,26,0.0271945,0,0
32178,20,0.00685813,0,0
149505,26,0.0282098,0,0
6810,16,0.00144291,0,0
165286,27,0.0327939,0,0
20088,19,0.00398266,0,0
134133,25,0.0256904,0,0
3471,15,0.000674382,0,0
9452,17,0.00185005,0,0
4001,15,0.000785792,0,0
134421,25,0.0255813,0,0
10951,17,0.00219369,0,0
165164,27,0.032566,0,0
32194,20,0.00684871,0,0
37083,20,0.0076556,0,0
163614,27,0.0322217,0,0
145000,26,0.0271625,0,0
68791,22,0.014507,0,0
69185,22,0.0147248,0,0
66051,22,0.0140886,0,0
25603,19,0.00521718,0,0
30499,20,0.00648652,0,0
45472,21,0.00912615,0,0
106698,24,0.0211789,0,0
130566,25,0.0249252,0,0
Total time taken for all instances: 1.9267 seconds.
